Area,Distance from Origin,Distance to Image Border XY,Ellipticity (oblate),Ellipticity (prolate),Intensity Max,Intensity Mean,Intensity Median,Intensity Min,Intensity StdDev,Intensity Sum,Number of Vertices,Position X,Position Y,Position Z,Sphericity,Volume,Classification
5.72,144.98,44.62,0.30,0.50,25253.00,17691.00,17377.30,13180.00,2724.10,1273760.00,224.00,104.84,99.25,13.26,0.46,0.40,
1.46,148.85,43.63,0.36,0.30,17204.00,13986.70,13180.60,12105.00,1640.26,237774.00,64.00,103.55,106.10,13.27,0.54,0.07,
1.35,149.02,43.18,0.34,0.49,20016.00,14162.30,13251.60,11886.00,1983.58,240759.00,66.00,103.37,106.50,13.47,0.59,0.07,
0.39,149.74,42.79,0.47,0.29,14461.00,13114.60,12507.80,12080.00,843.47,91802.00,30.00,104.00,106.86,13.63,0.60,0.01,
0.89,149.72,42.93,0.26,0.68,17233.00,14151.40,13180.70,12293.00,1599.47,141514.00,40.00,103.98,106.77,14.29,0.56,0.03,
0.16,149.18,43.20,0.25,0.44,14524.00,12727.70,11744.00,11744.00,1272.11,38183.00,14.00,103.32,106.63,14.52,0.67,0.00,
0.24,151.95,41.04,0.25,0.44,18366.00,15186.70,13583.00,13583.00,2248.16,45560.00,14.00,105.35,108.76,12.69,0.71,0.01,
0.85,151.90,41.43,0.25,0.63,18470.00,15422.00,14273.40,13758.00,1804.47,154220.00,40.00,105.74,108.24,13.30,0.64,0.04,
0.36,152.38,40.58,0.84,0.07,14624.00,14039.40,13802.00,13802.00,318.78,70197.00,22.00,105.50,109.15,13.17,0.57,0.01,
0.13,152.66,40.43,0.25,0.44,15228.00,13233.00,12158.00,12158.00,1412.10,39699.00,14.00,105.53,109.46,13.74,0.61,0.00,
2.99,151.23,40.11,0.28,0.57,23405.00,16787.90,15580.20,13026.00,2765.76,621153.00,122.00,103.49,109.48,13.17,0.55,0.20,
0.35,150.75,40.40,0.25,0.44,18756.00,16566.30,14851.00,14851.00,1629.10,49699.00,14.00,102.89,109.39,13.15,0.77,0.01,
0.35,151.72,39.48,0.19,0.68,18670.00,14874.80,12483.90,11844.00,2778.17,74374.00,22.00,103.50,110.33,11.56,0.77,0.01,
0.20,150.81,40.37,0.25,0.44,14099.00,13537.70,13024.00,13024.00,440.14,40613.00,14.00,103.16,109.35,12.03,0.68,0.00,
3.87,151.57,39.47,0.29,0.52,24371.00,17330.60,16337.60,12686.00,3122.69,727886.00,142.00,103.27,110.16,13.18,0.49,0.24,
0.30,151.10,40.05,0.39,0.47,17122.00,15818.30,14615.00,14615.00,1025.94,47455.00,14.00,103.19,109.67,12.42,0.74,0.01,
1.90,153.35,39.22,0.50,0.36,27291.00,16775.50,14986.70,13038.00,3846.12,369060.00,76.00,105.65,110.34,13.39,0.59,0.11,
0.84,152.85,40.12,0.08,0.68,16133.00,13554.80,12950.50,11955.00,1454.81,135548.00,40.00,105.42,109.68,14.86,0.54,0.03,
0.21,153.18,40.02,0.25,0.44,16390.00,13808.00,12202.00,12202.00,1843.78,41424.00,14.00,105.80,109.79,14.72,0.67,0.01,
1.99,144.88,45.54,0.44,0.32,21167.00,16626.80,16449.10,12478.00,2390.10,365789.00,84.00,104.00,100.00,13.24,0.56,0.11,
1.50,147.61,43.87,0.16,0.54,25974.00,16691.60,15982.70,12512.00,3318.28,267065.00,56.00,105.80,102.04,13.47,0.63,0.09,
0.73,149.80,44.04,0.28,0.29,22400.00,15679.80,12713.10,11711.00,3772.12,94079.00,26.00,105.70,105.26,13.72,0.66,0.03,
1.75,153.32,37.33,0.43,0.43,23580.00,15927.20,14407.70,12345.00,3125.31,350398.00,74.00,103.45,112.33,13.70,0.60,0.10,
0.20,153.57,37.49,0.39,0.47,17700.00,14370.00,12382.00,12382.00,2369.39,43110.00,14.00,103.79,112.29,14.24,0.79,0.01,
0.88,143.53,46.24,0.32,0.16,24831.00,16407.40,14824.00,12860.00,3465.30,147667.00,38.00,103.54,98.44,13.77,0.56,0.03,
0.67,143.78,46.02,0.20,0.59,19833.00,16848.90,15330.30,15050.00,1659.51,117942.00,28.00,103.71,98.57,14.13,0.69,0.03,
0.36,143.43,46.55,0.25,0.44,19417.00,16373.30,14103.00,14103.00,2237.29,49120.00,14.00,103.27,98.49,14.41,0.70,0.01,
1.51,147.42,45.65,0.46,0.31,18766.00,15000.70,14603.20,12268.00,2100.21,270012.00,68.00,104.06,103.50,13.86,0.66,0.09,
1.98,148.53,44.88,0.21,0.65,16443.00,13418.60,13282.30,10901.00,1435.18,322047.00,88.00,104.79,104.31,14.19,0.58,0.12,
0.89,150.70,41.16,0.32,0.37,18423.00,14464.00,14013.00,13047.00,1422.08,159104.00,46.00,103.71,108.49,13.66,0.52,0.03,
3.55,151.11,40.27,0.30,0.64,26721.00,16703.60,15707.70,14021.00,2735.85,751662.00,144.00,103.38,109.30,14.13,0.53,0.24,
0.19,150.71,41.89,0.00,1.98,13354.00,12861.70,12342.00,12342.00,413.59,38585.00,14.00,104.18,107.99,14.16,0.45,0.00,
0.77,150.88,41.36,0.41,0.15,17331.00,14255.50,13410.10,12482.00,1753.16,114044.00,34.00,104.00,108.36,14.33,0.56,0.03,
0.16,150.74,40.84,0.00,1.92,14555.00,13987.00,13564.00,13564.00,417.36,41961.00,14.00,103.15,109.03,13.93,0.69,0.00,
0.89,154.50,37.30,0.20,0.27,19053.00,15872.80,15513.90,13846.00,1391.81,142855.00,38.00,105.12,112.48,13.03,0.57,0.03,
0.54,155.70,36.17,0.41,0.45,17430.00,15214.00,14175.70,13792.00,1367.87,106498.00,28.00,105.67,113.55,13.43,0.70,0.02,
0.65,154.80,37.18,0.58,0.19,23628.00,17528.20,17643.00,14052.00,3204.97,105169.00,26.00,105.44,112.46,14.04,0.59,0.02,
4.84,144.35,45.62,0.11,0.59,26482.00,17832.30,16855.90,13973.00,3060.98,855948.00,180.00,103.95,99.06,14.76,0.37,0.23,
2.87,144.82,45.25,0.28,0.62,25453.00,17884.10,16621.90,14636.00,2842.88,518640.00,112.00,104.36,99.43,14.02,0.46,0.14,
0.24,145.16,44.95,0.39,0.47,19086.00,15759.30,13952.00,13952.00,2355.25,47278.00,14.00,104.81,99.42,14.25,0.67,0.01,
0.20,144.23,45.86,0.25,0.44,16980.00,16384.30,15943.00,15943.00,437.17,49153.00,14.00,104.03,98.68,15.53,0.69,0.00,
0.18,144.23,45.84,0.25,0.44,16789.00,15104.70,14029.00,14029.00,1206.16,45314.00,14.00,103.98,98.61,16.29,0.74,0.00,
0.91,144.96,45.95,0.30,0.54,22552.00,16770.10,16409.20,13617.00,2661.73,167701.00,38.00,103.84,100.14,14.21,0.69,0.05,
1.57,152.17,41.47,0.36,0.39,19352.00,13846.40,13182.20,11415.00,1878.51,318467.00,84.00,106.04,108.21,14.24,0.54,0.07,
0.24,151.84,39.84,0.25,0.44,16329.00,15237.00,14674.00,14674.00,772.28,45711.00,14.00,103.73,109.96,14.34,0.75,0.01,
0.76,151.96,39.43,0.54,0.31,18264.00,15017.90,13622.70,12579.00,2023.04,135161.00,32.00,103.56,110.29,14.33,0.75,0.04,
2.95,153.73,38.53,0.14,0.59,24924.00,15098.40,14583.80,12669.00,2401.34,468050.00,112.00,105.39,111.08,13.65,0.44,0.14,
0.27,159.26,36.60,0.25,0.44,17171.00,15104.30,13235.00,13235.00,1612.91,45313.00,14.00,111.66,113.23,8.65,0.68,0.01,
5.30,159.53,35.90,0.26,0.58,32080.00,19149.00,17671.70,13067.00,4359.11,1263830.00,198.00,111.83,113.35,9.76,0.48,0.39,
0.72,160.83,35.75,0.07,0.46,16100.00,14429.30,14294.70,12751.00,954.91,129864.00,38.00,113.07,114.02,9.10,0.49,0.02,
4.46,160.67,35.00,0.33,0.56,27722.00,19650.80,18758.40,14684.00,3357.07,1179050.00,180.00,112.39,114.41,9.56,0.53,0.34,
0.33,159.94,35.71,0.25,0.44,21141.00,17965.00,15340.00,15340.00,2400.09,53895.00,14.00,111.67,114.12,9.34,0.78,0.01,
0.39,159.81,35.73,0.19,0.68,16700.00,15698.00,14951.20,14356.00,891.77,78490.00,22.00,111.54,114.04,9.72,0.73,0.01,
0.34,161.31,34.97,0.39,0.47,23997.00,20278.30,16983.00,16983.00,2879.06,60835.00,14.00,112.89,114.83,9.47,0.74,0.01,
0.46,161.01,35.57,0.39,0.38,20813.00,18890.00,18181.20,17393.00,1274.39,75560.00,18.00,113.01,114.26,9.81,0.73,0.02,
0.14,161.07,35.76,0.25,0.44,14872.00,14301.00,13759.00,13759.00,454.83,42903.00,14.00,113.21,114.14,9.99,0.67,0.00,
0.56,158.66,36.59,0.26,0.70,17854.00,16272.20,15482.10,13454.00,1617.46,81361.00,20.00,110.68,113.20,10.31,0.72,0.02,
1.66,159.68,36.43,0.33,0.56,28268.00,18594.80,17543.20,13265.00,4115.43,446274.00,66.00,112.05,113.27,10.52,0.75,0.13,
2.39,161.31,34.14,0.26,0.63,19974.00,15619.90,15007.60,12174.00,2027.56,515458.00,114.00,112.21,115.43,10.29,0.58,0.15,
0.26,161.54,34.13,0.00,1.92,18279.00,16613.00,15403.00,15403.00,1217.59,49839.00,14.00,112.38,115.63,9.75,0.74,0.01,
1.19,160.41,35.16,0.15,0.59,22873.00,17127.50,16251.00,13074.00,3162.52,188402.00,46.00,111.87,114.50,10.43,0.60,0.06,
0.11,158.17,37.22,0.00,1.92,14914.00,13747.70,13161.00,13161.00,824.72,41243.00,14.00,110.55,112.67,10.05,0.53,0.00,
3.47,158.62,36.33,0.33,0.49,26938.00,16984.60,15802.30,12895.00,3194.11,730336.00,144.00,110.64,113.14,10.95,0.51,0.22,
0.81,158.72,36.68,0.58,0.17,16955.00,13746.30,12606.30,11777.00,1618.19,151209.00,46.00,110.77,113.01,12.21,0.59,0.03,
2.06,162.88,30.97,0.21,0.69,26006.00,17055.50,16095.70,14095.00,2703.46,375221.00,86.00,110.84,118.67,12.70,0.48,0.09,
2.59,154.74,36.20,0.27,0.59,25761.00,16105.80,14631.10,12691.00,3534.21,547596.00,106.00,104.46,113.43,12.87,0.56,0.16,
0.31,154.51,36.29,0.25,0.44,15795.00,15048.00,13958.00,13958.00,788.20,45144.00,14.00,104.00,113.57,12.66,0.68,0.01,
2.99,161.78,31.21,0.26,0.65,23631.00,15906.50,15518.20,11626.00,2780.66,683979.00,128.00,109.43,118.42,13.24,0.61,0.23,
0.22,159.59,32.49,0.39,0.47,19289.00,17543.70,16010.00,16010.00,1346.99,52631.00,14.00,107.21,117.28,14.85,0.80,0.01,
0.61,159.25,32.16,0.23,0.42,31715.00,21788.50,19049.40,17240.00,5232.64,130731.00,24.00,106.41,117.60,14.48,0.71,0.03,
0.32,159.28,32.01,0.25,0.44,23361.00,20353.00,16341.00,16341.00,2952.53,61059.00,14.00,106.22,117.81,14.39,0.72,0.01,
0.22,162.87,31.47,0.25,0.44,16278.00,15912.70,15361.00,15361.00,396.85,47738.00,14.00,111.01,118.38,13.71,0.72,0.01,
0.42,162.99,31.91,0.32,0.46,20393.00,16589.80,14606.80,14221.00,2464.62,66359.00,18.00,111.61,117.88,14.60,0.75,0.02,
0.14,162.87,30.49,0.25,0.44,16247.00,14884.70,14165.00,14165.00,963.82,44654.00,14.00,110.05,119.36,12.99,0.69,0.00,
8.01,163.39,29.76,0.22,0.72,35282.00,18997.30,18007.90,13060.00,4413.94,2355660.00,340.00,110.32,119.70,14.05,0.46,0.68,
0.67,163.39,30.49,0.79,0.14,20181.00,16570.00,15961.70,14496.00,1682.98,115990.00,30.00,110.83,119.30,13.48,0.54,0.02,
1.44,162.59,30.36,0.30,0.62,21496.00,15941.50,14985.50,13744.00,2010.78,302889.00,76.00,109.52,119.33,14.21,0.48,0.05,
0.24,162.83,30.59,0.39,0.38,17242.00,16060.50,15758.00,15450.00,695.00,64242.00,18.00,110.00,119.18,14.51,0.75,0.01,
0.17,162.55,30.20,0.39,0.47,14955.00,14231.00,13118.00,13118.00,798.80,42693.00,14.00,109.15,119.60,14.25,0.85,0.01,
0.24,162.85,30.32,0.25,0.44,17084.00,15936.70,15096.00,15096.00,840.06,47810.00,14.00,109.60,119.51,15.03,0.72,0.01,
1.36,159.67,28.41,0.21,0.52,19264.00,15297.10,14059.90,11334.00,2153.38,198862.00,50.00,102.91,121.29,13.89,0.64,0.08,
0.20,159.89,28.57,0.25,0.44,15533.00,13996.00,12943.00,12943.00,1111.37,41988.00,14.00,103.15,121.29,14.66,0.66,0.00,
0.22,159.88,28.31,0.25,0.44,15914.00,14156.00,12979.00,12979.00,1266.68,42468.00,14.00,102.88,121.51,14.59,0.70,0.01,
1.74,161.23,27.66,0.46,0.37,21275.00,14566.10,13954.20,11951.00,2250.26,305889.00,84.00,104.59,121.93,13.76,0.52,0.08,
0.27,160.67,27.96,0.03,0.98,16844.00,14214.00,12840.00,12840.00,1860.32,42642.00,14.00,103.75,121.90,13.81,0.57,0.01,
0.22,160.94,27.71,0.25,0.44,15723.00,14833.70,13792.00,13792.00,795.64,44501.00,14.00,103.88,122.09,14.36,0.72,0.01,
0.32,161.30,27.66,0.44,0.21,15872.00,14953.80,14624.10,13488.00,982.68,59815.00,18.00,104.28,122.20,14.48,0.73,0.01,
0.23,161.47,27.66,0.39,0.47,20044.00,15836.70,13071.00,13071.00,3023.74,47510.00,14.00,104.58,122.13,14.83,0.77,0.01,
0.88,160.86,27.32,0.06,0.93,22945.00,13256.20,12100.40,10715.00,3229.61,145818.00,40.00,103.48,122.43,13.40,0.61,0.04,
2.12,162.19,26.17,0.13,0.78,22371.00,14942.70,13834.60,11278.00,2721.46,343683.00,80.00,104.14,123.53,14.18,0.54,0.11,
0.30,156.54,35.88,0.00,1.98,17886.00,16884.00,15226.00,15226.00,1180.87,50652.00,14.00,106.39,113.99,13.94,0.55,0.01,
0.51,156.43,35.96,0.32,0.46,26180.00,19569.30,17914.30,15043.00,4093.87,78277.00,18.00,106.45,113.77,14.01,0.73,0.02,
0.57,156.81,35.74,0.35,0.54,19488.00,16586.00,15174.60,14514.00,1916.47,116102.00,28.00,106.67,114.01,14.59,0.63,0.02,
5.50,154.70,35.59,0.13,0.76,27886.00,16330.40,14980.30,12002.00,3496.29,1126800.00,216.00,103.52,113.97,15.02,0.44,0.35,
0.18,154.07,36.94,0.39,0.38,12992.00,12291.00,12205.00,11756.00,444.80,49164.00,18.00,103.77,112.88,15.10,0.73,0.00,
0.75,155.07,35.26,0.32,0.52,23996.00,16400.30,14875.10,13085.00,3981.35,131202.00,34.00,103.49,114.44,15.53,0.62,0.03,
4.29,154.60,34.94,0.20,0.46,23476.00,14448.90,13377.40,10150.00,2784.39,736895.00,168.00,102.73,114.65,14.28,0.45,0.25,
0.22,155.33,34.44,0.39,0.47,13435.00,12979.70,12458.00,12458.00,401.59,38939.00,14.00,102.91,115.36,15.16,0.83,0.01,
0.28,154.70,35.27,0.03,0.98,18765.00,15128.00,12856.00,12856.00,2598.27,45384.00,14.00,102.72,114.58,15.88,0.54,0.01,
1.97,157.14,31.87,0.31,0.33,18839.00,13807.20,13075.10,11233.00,1936.58,317565.00,90.00,103.13,117.69,14.35,0.47,0.08,
0.52,157.43,31.75,0.13,0.47,15977.00,14426.80,14481.10,12029.00,1301.41,72134.00,22.00,103.06,118.06,14.94,0.60,0.02,
0.55,157.36,31.60,0.34,0.46,16977.00,14831.20,13845.80,12802.00,1504.24,74156.00,20.00,102.69,118.21,15.58,0.70,0.02,
0.28,157.57,31.61,0.25,0.44,13485.00,12842.00,12283.00,12283.00,494.30,38526.00,14.00,102.90,118.24,16.14,0.64,0.01,
2.30,158.79,30.69,0.12,0.67,21219.00,16200.00,16033.20,11870.00,2609.71,437399.00,90.00,104.24,118.97,14.05,0.58,0.15,
0.41,159.02,30.86,0.16,0.84,18893.00,15784.50,14673.50,13267.00,2090.70,63138.00,18.00,104.57,118.96,14.18,0.76,0.02,
0.34,159.25,30.86,0.02,0.99,21206.00,17104.80,15826.00,14250.00,2578.04,68419.00,18.00,104.76,118.98,15.10,0.52,0.01,
3.21,163.60,30.49,0.07,0.82,24917.00,16820.20,15981.80,12941.00,2766.44,655989.00,130.00,111.26,119.10,14.26,0.45,0.16,
0.58,163.81,30.33,0.23,0.79,18155.00,16975.30,16448.90,14990.00,1134.32,101852.00,24.00,111.14,119.43,14.74,0.78,0.03,
1.46,161.96,30.27,0.25,0.40,18502.00,14610.00,13838.00,10897.00,2352.41,248370.00,60.00,108.50,119.44,13.90,0.64,0.08,
0.64,162.10,30.74,0.27,0.39,17331.00,15562.90,14597.10,13214.00,1476.01,108940.00,28.00,109.08,119.09,14.01,0.69,0.03,
0.61,162.04,30.54,0.21,0.47,17728.00,13745.30,13070.20,12521.00,1569.07,109962.00,32.00,108.76,119.19,14.86,0.61,0.02,
0.29,166.36,19.34,0.32,0.46,16719.00,14902.80,13606.60,13162.00,1538.82,59611.00,18.00,102.01,130.52,15.31,0.71,0.01,
1.29,155.92,35.95,0.57,0.29,25420.00,17205.80,15384.00,13847.00,3089.56,292498.00,62.00,105.79,113.67,14.08,0.67,0.08,
0.34,160.15,31.72,0.25,0.44,22120.00,19284.30,16996.00,16996.00,2127.36,57853.00,14.00,107.21,118.12,14.17,0.74,0.01,
1.36,160.51,31.17,0.33,0.46,22252.00,18588.40,18325.70,13734.00,2329.22,204472.00,50.00,107.36,118.45,14.31,0.48,0.05,
0.69,161.29,27.23,0.13,0.37,19507.00,14766.10,13264.60,11969.00,2507.23,118129.00,34.00,103.95,122.51,14.07,0.62,0.03,
0.25,161.27,27.22,0.03,0.98,19240.00,15458.30,12053.00,12053.00,2946.12,46375.00,14.00,103.75,122.63,14.33,0.67,0.01,
4.62,162.72,23.38,0.16,0.54,23711.00,15767.60,15246.80,11673.00,2715.28,946056.00,184.00,101.69,126.17,14.75,0.48,0.31,
1.23,162.22,24.12,0.16,0.45,15090.00,13502.50,13403.00,11891.00,923.09,189035.00,58.00,101.36,125.62,16.20,0.50,0.05,
1.83,162.56,32.99,0.21,0.70,20403.00,14613.60,13735.90,11420.00,2159.96,350727.00,84.00,112.77,116.67,9.86,0.54,0.09,
2.53,170.35,26.21,0.17,0.72,23301.00,17680.70,17762.10,13522.00,2769.30,565782.00,96.00,123.42,117.01,9.80,0.64,0.20,
0.62,160.24,36.16,0.13,0.60,21236.00,17599.70,16837.50,15549.00,1849.18,105598.00,26.00,112.55,113.62,10.08,0.70,0.03,
1.11,160.10,36.42,0.38,0.50,22170.00,17694.80,16810.10,12961.00,2917.97,194643.00,44.00,112.67,113.28,10.27,0.62,0.05,
0.08,160.60,36.39,0.39,0.47,12704.00,12322.00,12082.00,12082.00,273.07,36966.00,14.00,113.17,113.44,10.65,0.78,0.00,
2.07,162.62,33.96,0.55,0.29,23770.00,17752.50,16711.70,13787.00,2924.14,390554.00,78.00,113.91,115.61,10.19,0.55,0.11,
1.27,170.87,25.82,0.32,0.48,25228.00,17836.40,16906.80,14133.00,3038.16,214037.00,48.00,123.88,117.24,10.31,0.56,0.06,
0.18,171.29,25.77,0.25,0.44,15872.00,14996.30,14274.00,14274.00,661.34,44989.00,14.00,124.08,117.65,10.15,0.56,0.00,
1.21,171.21,25.76,0.39,0.48,20380.00,15732.00,15613.60,13525.00,1592.15,235980.00,54.00,123.93,117.61,11.01,0.65,0.06,
0.38,171.33,25.50,0.16,0.84,19418.00,15168.30,13962.10,13098.00,2487.01,60673.00,18.00,124.27,117.39,11.37,0.74,0.01,
0.29,173.23,23.71,0.25,0.44,18467.00,15327.70,12790.00,12790.00,2356.35,45983.00,14.00,126.12,118.39,9.31,0.72,0.01,
0.99,173.49,23.28,0.25,0.73,22414.00,16964.70,14147.00,11937.00,3654.02,152682.00,36.00,126.44,118.34,10.27,0.64,0.05,
7.02,171.58,25.65,0.37,0.38,29751.00,16917.00,16540.10,11066.00,3498.71,1437940.00,278.00,123.65,118.49,10.55,0.42,0.47,
1.12,170.48,26.27,0.47,0.33,18190.00,14687.10,14014.10,12116.00,1720.33,205619.00,50.00,123.51,117.00,10.97,0.60,0.05,
0.87,173.51,22.44,0.10,0.40,15090.00,13520.30,13322.50,11763.00,968.15,121683.00,38.00,127.29,117.48,10.17,0.57,0.03,
2.81,173.23,22.78,0.19,0.82,24304.00,16983.10,15720.90,12231.00,3226.84,628374.00,112.00,126.82,117.54,10.53,0.59,0.20,
1.92,170.48,27.05,0.26,0.67,22436.00,16332.90,15582.50,13298.00,2498.10,342991.00,80.00,122.59,118.02,10.40,0.56,0.10,
0.51,160.19,36.18,0.31,0.22,18686.00,14589.90,13307.90,12512.00,1931.72,116719.00,34.00,112.60,113.42,10.95,0.69,0.02,
3.62,173.07,21.67,0.15,0.83,21650.00,14046.10,13115.60,10503.00,2704.49,646122.00,146.00,127.79,116.22,10.67,0.47,0.21,
2.49,172.42,23.33,0.30,0.57,21241.00,15177.00,14344.00,11432.00,2050.95,424956.00,102.00,126.21,116.96,11.01,0.52,0.14,
0.78,172.58,23.83,0.49,0.30,17560.00,13962.00,13151.20,12476.00,1527.61,139620.00,42.00,125.98,117.48,10.63,0.55,0.03,
0.25,172.84,23.48,0.23,0.37,18422.00,14858.00,13511.30,13492.00,2067.71,59432.00,18.00,126.29,117.50,10.72,0.66,0.01,
4.94,175.70,19.18,0.19,0.61,29537.00,16509.20,15662.90,11954.00,3115.22,1172150.00,202.00,130.25,117.41,10.90,0.52,0.39,
0.54,169.53,28.51,0.55,0.17,18420.00,15255.00,13773.10,12288.00,2374.12,91530.00,26.00,121.28,118.04,9.79,0.70,0.02,
0.15,169.70,28.87,0.00,1.98,15505.00,14017.30,12749.00,12749.00,1135.77,42052.00,14.00,121.03,118.52,10.19,0.50,0.00,
3.68,169.56,28.24,0.17,0.76,25840.00,18083.90,16658.50,12854.00,3558.69,741439.00,140.00,121.33,117.95,10.93,0.44,0.20,
0.89,169.69,28.04,0.15,0.64,21152.00,15991.30,14691.70,12065.00,2771.28,143922.00,36.00,121.64,117.71,11.96,0.60,0.04,
1.85,173.56,22.90,0.39,0.47,28215.00,17087.90,14757.50,12766.00,3909.10,393022.00,74.00,126.60,118.21,10.91,0.69,0.13,
0.19,174.05,22.72,0.32,0.46,13517.00,12469.30,12084.20,11811.00,647.40,49877.00,18.00,127.13,118.32,11.50,0.73,0.00,
1.77,173.57,21.17,0.26,0.45,20592.00,15563.40,14472.60,11484.00,2252.78,295704.00,72.00,128.49,116.15,11.29,0.57,0.10,
1.43,172.57,23.08,0.29,0.47,19184.00,13811.10,13995.90,10778.00,2019.93,220977.00,62.00,126.58,116.73,11.44,0.56,0.07,
0.22,172.53,23.01,0.39,0.47,13691.00,12914.00,12317.00,12317.00,575.20,38742.00,14.00,126.83,116.42,11.27,0.84,0.01,
0.38,174.88,19.74,0.39,0.38,16838.00,14940.80,14030.50,12346.00,1849.53,59763.00,18.00,130.09,116.37,10.75,0.73,0.01,
1.14,174.82,19.91,0.47,0.25,18421.00,15479.20,15573.00,12980.00,1519.65,185750.00,46.00,129.84,116.54,11.02,0.69,0.07,
0.05,174.95,20.23,0.03,0.98,13940.00,13035.70,12507.00,12507.00,642.50,39107.00,14.00,129.67,116.93,10.99,0.56,0.00,
0.83,175.43,19.44,0.52,0.34,26481.00,17062.00,14753.00,14023.00,3840.04,153558.00,34.00,130.33,116.86,11.40,0.69,0.04,
1.43,174.08,21.67,0.16,0.86,19695.00,15701.50,14833.70,12664.00,1949.60,266925.00,60.00,128.07,117.38,11.26,0.60,0.07,
0.29,170.89,26.63,0.25,0.44,22327.00,17063.30,14098.00,14098.00,3731.92,51190.00,14.00,123.21,118.00,9.93,0.71,0.01,
2.60,170.74,26.49,0.28,0.58,27566.00,16619.60,15629.60,13015.00,2837.73,515209.00,110.00,122.93,117.99,10.94,0.45,0.12,
4.36,169.85,28.36,0.29,0.44,27518.00,18915.00,18127.80,12949.00,3240.25,964665.00,172.00,121.20,118.42,11.69,0.46,0.26,
0.75,170.06,29.27,0.59,0.20,19807.00,15000.10,14302.00,12467.00,2194.75,150001.00,42.00,120.51,119.47,11.15,0.64,0.03,
0.18,169.67,29.48,0.39,0.47,17239.00,15720.70,14755.00,14755.00,1086.78,47162.00,14.00,120.33,119.05,11.57,0.74,0.00,
0.42,170.20,29.04,0.44,0.09,17312.00,13572.30,12854.60,12329.00,1582.28,95006.00,30.00,120.71,119.40,11.91,0.43,0.01,
0.23,170.27,28.42,0.25,0.44,15909.00,14416.00,12867.00,12867.00,1242.52,43248.00,14.00,121.43,118.69,12.59,0.69,0.01,
0.27,167.93,29.60,0.25,0.44,18008.00,16135.30,14337.00,14337.00,1499.60,48406.00,14.00,116.78,120.18,10.90,0.75,0.01,
1.40,167.49,29.61,0.36,0.53,20897.00,16321.30,15501.40,13777.00,1902.99,261140.00,60.00,116.37,119.94,11.21,0.61,0.07,
5.51,168.36,29.60,0.29,0.65,25143.00,17302.00,16811.30,12814.00,3037.81,1107330.00,224.00,117.74,119.79,11.39,0.40,0.31,
0.28,167.91,30.02,0.25,0.44,17277.00,16051.70,14964.00,14964.00,949.28,48155.00,14.00,116.99,119.85,11.91,0.73,0.01,
0.75,173.72,21.80,0.46,0.37,21755.00,16415.70,14981.40,13944.00,2474.15,147741.00,34.00,127.99,116.88,11.61,0.68,0.03,
0.20,174.05,21.97,0.12,0.93,14607.00,14171.70,13872.00,13872.00,315.01,42515.00,14.00,127.91,117.38,12.44,0.64,0.00,
3.29,173.87,21.16,0.26,0.50,23302.00,15303.40,14436.70,12647.00,2453.49,550922.00,128.00,128.44,116.58,11.97,0.45,0.17,
0.66,174.22,21.14,0.58,0.14,21414.00,16100.00,14293.70,13240.00,2757.15,128800.00,34.00,128.53,117.03,11.57,0.65,0.03,
2.25,175.84,18.69,0.39,0.48,23856.00,17478.00,16906.20,14239.00,2224.79,454427.00,94.00,130.70,117.05,11.74,0.57,0.14,
0.34,168.70,29.89,0.23,0.29,16054.00,14744.40,14233.40,13141.00,989.24,73722.00,26.00,119.90,118.22,10.28,0.59,0.01,
0.43,168.95,29.50,0.14,0.45,21245.00,15810.30,14982.70,13683.00,2484.31,94862.00,26.00,120.31,118.14,10.58,0.60,0.01,
0.26,168.44,29.73,0.72,0.12,17166.00,14644.50,13380.00,12952.00,1655.34,58578.00,18.00,120.13,117.57,10.73,0.63,0.01,
0.30,168.54,29.66,0.25,0.44,16129.00,15993.70,15886.00,15886.00,101.10,47981.00,14.00,120.05,117.80,10.86,0.64,0.01,
0.24,168.86,29.90,0.39,0.47,16008.00,14919.70,13578.00,13578.00,1008.08,44759.00,14.00,119.90,118.42,10.64,0.76,0.01,
0.51,169.03,29.63,0.20,0.63,18120.00,16634.20,16350.40,15059.00,920.25,99805.00,26.00,120.12,118.40,11.11,0.80,0.02,
1.04,168.90,29.33,0.34,0.43,24092.00,18584.00,16160.20,15488.00,3088.59,204424.00,42.00,120.36,117.93,11.53,0.65,0.05,
0.96,175.09,20.95,0.33,0.53,20340.00,13787.50,12421.60,11410.00,2361.78,179237.00,48.00,128.76,118.08,11.53,0.70,0.05,
0.27,175.02,20.93,0.25,0.44,15376.00,14244.00,12762.00,12762.00,1095.48,42732.00,14.00,128.91,117.81,11.70,0.65,0.01,
0.15,170.41,28.01,0.12,0.93,14124.00,13313.00,12584.00,12584.00,631.37,39939.00,14.00,121.74,118.82,10.06,0.66,0.00,
0.19,170.04,28.10,0.25,0.44,17696.00,15616.70,14167.00,14167.00,1507.94,46850.00,14.00,121.74,118.20,10.92,0.71,0.00,
3.82,170.23,27.67,0.45,0.40,27278.00,18770.00,18010.50,13798.00,3398.14,863418.00,150.00,121.85,118.31,11.61,0.51,0.26,
0.89,169.55,30.02,0.38,0.47,19342.00,16114.30,15612.80,13693.00,1445.31,161143.00,40.00,119.55,119.68,11.53,0.63,0.04,
