Value,Area,Distance from Origin,Distance to Image Border XY,Ellipticity (oblate),Ellipticity (prolate),Intensity Max,Intensity Mean,Intensity Median,Intensity Min,Intensity StdDev,Intensity Sum,Number of Vertices,Position X,Position Y,Position Z,Sphericity,Volume
,0.78,182.44,9.35,0.39,0.39,13696.00,10212.70,9211.41,6143.00,2758.59,61276.00,26.00,110.49,140.39,36.98,0.69,0.04
,0.37,185.14,7.32,0.25,0.44,8983.00,7401.67,6260.00,6260.00,1154.31,22205.00,14.00,112.39,142.48,36.69,0.71,0.01
,0.37,184.40,7.81,0.70,0.18,9185.00,6400.40,5317.45,5287.00,1439.56,32002.00,22.00,111.75,141.99,36.80,0.66,0.01
,1.32,184.90,7.45,0.40,0.39,13535.00,8335.75,8207.07,5741.00,2304.12,133372.00,56.00,112.12,142.23,37.28,0.72,0.09
,0.20,185.27,7.52,0.25,0.44,6772.00,5697.00,5060.00,5060.00,764.47,17091.00,14.00,112.68,142.29,37.18,0.70,0.00
,8.49,185.28,6.41,0.28,0.65,18865.00,8786.18,7896.33,5682.00,2858.57,1089490.00,348.00,111.83,142.96,37.23,0.44,0.69
,0.33,185.35,6.58,0.00,1.92,8787.00,7984.00,7318.00,7318.00,607.49,23952.00,14.00,112.10,143.11,36.16,0.67,0.01
,0.32,185.35,6.25,0.22,0.61,9883.00,6905.00,5408.50,5130.00,1892.19,27620.00,18.00,111.68,143.44,36.15,0.82,0.01
,0.15,185.63,6.32,0.25,0.44,6585.00,6098.33,5701.00,5701.00,366.38,18295.00,14.00,111.85,143.58,36.48,0.67,0.00
,0.22,186.20,6.40,0.25,0.44,5738.00,5595.67,5485.00,5485.00,105.69,16787.00,14.00,112.62,143.45,37.57,0.70,0.01
,0.37,185.45,7.11,0.32,0.46,7462.00,6672.00,6527.68,5435.00,792.79,26688.00,18.00,112.29,142.65,37.86,0.77,0.01
,0.29,184.62,7.32,0.39,0.47,6932.00,6337.33,5976.00,5976.00,423.73,19012.00,14.00,111.14,142.45,37.96,0.77,0.01
,0.19,185.84,6.30,0.27,0.00,6196.00,5836.00,5455.00,5455.00,302.88,17508.00,14.00,111.79,143.51,38.02,0.71,0.00
,0.49,186.20,6.18,0.43,0.28,7000.00,5643.50,5422.85,4875.00,665.95,33861.00,26.00,112.34,143.54,38.08,0.50,0.01
,0.25,185.26,6.90,0.25,0.44,6774.00,6229.00,5945.00,5945.00,385.49,18687.00,14.00,111.35,142.92,38.64,0.74,0.01
,0.22,185.75,6.55,0.39,0.47,7288.00,6045.33,5370.00,5370.00,879.80,18136.00,14.00,111.83,143.21,38.56,0.78,0.01
,0.25,184.66,7.80,0.25,0.44,8705.00,6414.67,5103.00,5103.00,1625.21,19244.00,14.00,111.37,142.01,39.10,0.78,0.01
,0.26,184.78,7.47,0.25,0.44,6020.00,5600.33,5257.00,5257.00,316.13,16801.00,14.00,111.22,142.30,39.03,0.73,0.01
,0.79,174.90,16.78,0.47,0.30,11664.00,5891.13,4789.02,4300.00,2348.11,47129.00,34.00,107.32,132.91,37.49,0.57,0.03
,0.74,175.24,16.64,0.18,0.35,10201.00,6139.50,5554.15,4719.00,1620.77,49116.00,34.00,107.28,133.16,38.29,0.65,0.03
,0.29,175.34,16.83,0.25,0.44,6878.00,5879.67,4348.00,4348.00,1099.56,17639.00,14.00,107.57,133.04,38.41,0.67,0.01
,0.21,175.26,16.74,0.39,0.47,6316.00,5601.67,4611.00,4611.00,722.97,16805.00,14.00,107.05,133.04,39.46,0.87,0.01
,0.67,175.84,15.40,0.59,0.28,7048.00,5621.75,5336.52,4742.00,852.59,44974.00,32.00,107.18,134.32,37.26,0.77,0.03
,0.23,175.89,15.66,0.39,0.47,6889.00,5603.00,4643.00,4643.00,945.46,16809.00,14.00,107.42,134.17,37.36,0.78,0.01
,0.80,171.61,14.94,0.09,0.79,8383.00,6154.67,5616.41,5149.00,1046.14,55392.00,38.00,99.30,134.84,37.54,0.55,0.03
,0.62,177.73,14.30,0.28,0.49,9162.00,6738.88,5956.38,5594.00,1278.65,53911.00,34.00,108.84,135.42,37.43,0.60,0.02
,0.57,178.32,13.87,0.51,0.22,8160.00,7176.00,6190.37,5919.00,946.25,35880.00,22.00,109.12,135.86,37.82,0.60,0.02
,0.49,178.17,14.34,0.22,0.38,7479.00,5999.17,5528.70,5230.00,785.02,35995.00,26.00,109.13,135.51,38.36,0.62,0.02
,0.39,172.26,14.26,0.16,0.84,7994.00,6380.75,5833.06,5689.00,938.01,25523.00,18.00,99.58,135.54,37.23,0.66,0.01
,0.28,172.54,14.06,0.25,0.44,8923.00,7161.00,6158.00,6158.00,1249.90,21483.00,14.00,99.61,135.80,37.50,0.72,0.01
,1.99,177.74,13.44,0.40,0.36,8717.00,6135.74,5699.45,4608.00,1074.97,141122.00,80.00,107.80,136.19,37.69,0.49,0.09
,0.43,178.05,13.67,0.16,0.40,7519.00,6500.50,6140.82,5286.00,856.95,26002.00,18.00,108.00,136.13,38.81,0.62,0.01
,0.38,178.51,13.13,0.32,0.46,15172.00,7988.25,5619.87,5191.00,4156.01,31953.00,18.00,108.60,136.66,37.34,0.73,0.01
,0.78,179.58,12.26,0.35,0.42,9451.00,6987.86,6680.75,5738.00,1072.71,48915.00,28.00,109.44,137.44,37.19,0.72,0.04
,1.28,179.85,11.81,0.18,0.52,9321.00,6151.50,5645.72,4545.00,1141.72,86121.00,52.00,109.18,137.92,37.47,0.59,0.06
,0.90,180.37,11.39,0.09,0.52,9142.00,6737.63,6480.46,5459.00,1151.15,53901.00,34.00,109.52,138.40,37.22,0.60,0.04
,1.16,183.39,9.06,0.28,0.35,9771.00,5991.50,5394.12,4112.00,1490.48,71898.00,50.00,111.75,140.58,37.15,0.56,0.05
,0.23,184.41,7.23,0.23,0.37,6094.00,5491.00,5390.34,5082.00,370.72,21964.00,18.00,110.92,142.54,37.24,0.70,0.01
,1.24,184.76,6.99,0.35,0.29,9337.00,7039.15,6612.13,5328.00,1171.82,91509.00,52.00,111.12,142.74,37.61,0.58,0.06
,0.15,184.54,7.18,0.12,0.93,5669.00,5386.00,4963.00,4963.00,304.75,16158.00,14.00,110.80,142.61,37.95,0.73,0.00
,0.49,173.40,17.69,0.39,0.49,6689.00,5490.17,4989.15,4298.00,991.76,32941.00,24.00,105.87,132.08,37.58,0.76,0.02
,1.71,176.85,15.31,0.24,0.66,8680.00,6266.89,5686.94,4924.00,1212.90,119071.00,70.00,108.74,134.31,37.58,0.57,0.09
,1.84,172.66,14.60,0.33,0.56,11603.00,6819.95,6381.84,4605.00,1743.07,129579.00,72.00,100.87,135.07,37.33,0.55,0.10
,1.52,178.28,13.43,0.65,0.22,12836.00,6851.00,6036.64,5553.00,1775.15,102765.00,62.00,108.58,136.28,37.71,0.52,0.07
,0.76,173.36,13.02,0.75,0.12,10277.00,7912.57,7323.26,5638.00,1371.47,55388.00,30.00,99.82,136.67,37.55,0.62,0.03
,0.89,181.84,10.95,0.13,0.85,7716.00,6636.38,6346.91,5900.00,663.09,53091.00,32.00,111.12,138.84,37.96,0.66,0.04
,1.02,180.91,10.26,0.19,0.70,9905.00,6626.82,6233.13,4905.00,1538.53,72895.00,46.00,109.27,139.18,37.62,0.64,0.05
,0.38,181.12,10.54,0.25,0.50,7166.00,6376.25,5816.68,5617.00,669.02,25505.00,18.00,109.50,139.20,37.93,0.61,0.01
,0.15,180.75,10.95,0.39,0.47,7265.00,5763.33,4995.00,4995.00,1061.93,17290.00,14.00,109.19,138.87,38.25,0.83,0.00
,0.37,181.87,9.69,0.44,0.32,9034.00,6303.80,5250.37,5175.00,1441.27,31519.00,20.00,109.71,140.08,37.65,0.85,0.02
,0.79,181.98,9.80,0.26,0.16,7427.00,6338.00,6048.17,5042.00,766.88,50704.00,30.00,110.63,139.92,36.04,0.57,0.03
,0.10,182.11,10.14,0.27,0.00,5255.00,4981.00,4798.00,4798.00,197.36,14943.00,14.00,111.01,139.78,36.09,0.60,0.00
,5.23,182.39,9.46,0.28,0.57,14513.00,8756.41,7951.04,5232.00,2414.11,604192.00,190.00,110.64,140.07,37.48,0.53,0.43
,1.91,182.94,9.21,0.31,0.48,10247.00,6458.76,5746.67,5194.00,1397.80,135634.00,86.00,110.72,140.50,38.34,0.42,0.07
,0.32,182.11,9.96,0.39,0.47,8864.00,7817.33,7081.00,7081.00,760.26,23452.00,14.00,110.25,139.81,38.25,0.82,0.01
,0.21,182.35,9.50,0.39,0.47,7934.00,6192.67,5075.00,5075.00,1247.72,18578.00,14.00,110.02,140.30,38.25,0.79,0.01
,0.68,182.60,9.41,0.19,0.66,7638.00,6478.25,6461.56,5149.00,976.70,51826.00,32.00,110.30,140.34,38.47,0.69,0.03
,0.57,182.62,10.06,0.68,0.15,7173.00,6332.50,6236.67,5575.00,543.28,37995.00,26.00,111.02,139.75,38.68,0.63,0.02
,0.48,173.08,18.29,0.13,0.47,7181.00,6025.40,5328.17,4658.00,958.03,30127.00,22.00,105.98,131.51,37.84,0.62,0.02
,0.37,173.46,18.02,0.16,0.84,8334.00,6368.50,5881.54,5081.00,1202.85,25474.00,18.00,106.12,131.80,38.14,0.71,0.01
,0.82,174.96,16.96,0.67,0.15,8193.00,5752.22,5269.06,4274.00,1161.68,51770.00,34.00,107.33,132.81,38.10,0.71,0.04
,0.25,171.00,15.94,0.25,0.44,7966.00,5703.33,4456.00,4456.00,1602.75,17110.00,14.00,99.64,133.89,37.26,0.71,0.01
,0.22,172.01,15.36,0.39,0.47,6739.00,6041.00,5563.00,5563.00,504.67,18123.00,14.00,100.46,134.45,37.66,0.77,0.01
,0.89,171.66,15.32,0.32,0.25,9040.00,6860.67,6234.29,5394.00,1285.78,61746.00,38.00,99.84,134.39,37.96,0.63,0.04
,1.40,171.63,15.22,0.45,0.31,11783.00,7015.87,6292.10,5245.00,1579.66,105238.00,60.00,99.49,134.57,38.10,0.57,0.07
,0.51,172.10,15.19,0.33,0.43,8401.00,7036.80,6487.23,5767.00,882.47,35184.00,22.00,100.26,134.58,38.15,0.69,0.02
,1.14,176.15,15.23,0.79,0.11,8961.00,6259.86,5901.27,4727.00,1155.61,87638.00,52.00,107.35,134.38,38.04,0.64,0.06
,1.49,172.31,14.28,0.22,0.66,13961.00,7246.83,6274.75,5017.00,2334.56,130443.00,62.00,99.54,135.40,38.07,0.61,0.08
,0.99,171.96,14.39,0.66,0.22,9433.00,6487.58,5509.17,4533.00,1489.51,77851.00,44.00,99.02,135.30,38.18,0.71,0.06
,0.27,172.06,14.92,0.00,1.92,8625.00,7567.67,6202.00,6202.00,1012.93,22703.00,14.00,99.67,134.94,38.25,0.73,0.01
,0.10,172.31,14.66,0.39,0.47,5894.00,5193.33,4690.00,4690.00,510.95,15580.00,14.00,99.39,135.20,39.15,0.83,0.00
,0.10,171.28,15.55,0.12,0.93,4655.00,4208.00,3729.00,3729.00,378.71,12624.00,14.00,98.64,134.35,39.46,0.64,0.00
,3.32,179.61,12.26,0.44,0.41,11584.00,6602.17,6053.44,4968.00,1529.21,277291.00,136.00,109.41,137.26,38.09,0.50,0.20
,0.18,180.34,11.85,0.25,0.44,7229.00,5647.33,4791.00,4791.00,1119.68,16942.00,14.00,109.45,137.97,38.80,0.72,0.00
,0.53,179.80,12.32,0.24,0.26,7373.00,5595.17,4831.09,4388.00,1075.07,33571.00,26.00,109.13,137.43,39.14,0.50,0.01
,6.14,181.42,10.46,0.33,0.56,13305.00,7573.19,7002.55,5278.00,1758.94,545270.00,234.00,110.46,138.93,37.55,0.42,0.39
,0.42,181.44,10.95,0.29,0.46,7557.00,6349.80,5520.44,5429.00,864.22,31749.00,22.00,110.20,138.85,38.67,0.77,0.02
,0.15,183.35,8.80,0.25,0.44,6343.00,5549.00,4941.00,4941.00,587.28,16647.00,14.00,110.82,141.09,37.82,0.66,0.00
,0.61,183.39,8.86,0.67,0.19,9492.00,7253.50,5779.69,4923.00,1822.68,43521.00,26.00,111.14,140.85,37.97,0.66,0.02
,0.22,183.45,8.49,0.25,0.44,7074.00,5810.67,4767.00,4767.00,954.55,17432.00,14.00,110.86,141.38,37.08,0.71,0.01
,0.15,183.25,8.23,0.44,0.21,4889.00,4414.25,4243.16,4120.00,291.73,17657.00,18.00,110.09,141.67,37.28,0.53,0.00
,1.31,183.82,8.05,0.22,0.63,8436.00,6206.00,6065.31,4780.00,1013.85,80678.00,54.00,110.91,141.63,37.81,0.52,0.05
,0.46,184.66,8.01,0.33,0.43,9257.00,6409.40,5341.00,5341.00,1476.70,32047.00,22.00,112.17,141.73,37.82,0.58,0.01
,1.79,185.00,7.45,0.28,0.68,10703.00,7973.82,7817.91,5907.00,1421.99,135555.00,66.00,112.08,142.21,37.93,0.56,0.09
,0.24,185.15,7.71,0.25,0.44,7854.00,6288.67,5361.00,5361.00,1113.17,18866.00,14.00,112.42,142.12,38.02,0.73,0.01
,0.33,184.91,7.89,0.39,0.38,7639.00,5619.75,5017.86,4683.00,1177.48,22479.00,18.00,112.14,141.88,38.58,0.78,0.01
,0.24,185.20,7.78,0.39,0.38,5594.00,5074.25,4910.80,4799.00,307.81,20297.00,18.00,112.29,142.07,38.81,0.72,0.01
,0.21,185.10,7.60,0.12,0.93,8104.00,6633.67,5241.00,5241.00,1170.10,19901.00,14.00,111.98,142.25,38.55,0.78,0.01
,1.07,177.06,14.89,0.46,0.20,11612.00,7696.80,7388.04,6123.00,1500.75,76968.00,40.00,108.51,134.76,37.63,0.66,0.06
,0.28,177.47,14.75,0.25,0.44,9981.00,7144.67,5644.00,5644.00,2006.72,21434.00,14.00,108.76,135.08,37.69,0.76,0.01
,1.93,177.07,14.92,0.17,0.62,9942.00,7533.15,7609.79,5584.00,1283.48,150663.00,78.00,108.36,134.64,38.51,0.56,0.11
,0.27,177.46,15.02,0.39,0.47,6871.00,6750.67,6548.00,6548.00,144.15,20252.00,14.00,108.91,134.70,38.54,0.81,0.01
,0.11,177.59,15.10,0.39,0.47,5702.00,5209.67,4923.00,4923.00,349.70,15629.00,14.00,108.84,134.75,39.17,0.78,0.00
,2.12,172.50,14.44,0.22,0.75,9249.00,7161.80,6843.42,5088.00,1218.13,143236.00,78.00,100.26,135.04,38.32,0.50,0.10
,3.86,178.33,13.30,0.36,0.43,14476.00,7144.89,6741.61,4674.00,2175.11,314375.00,160.00,108.41,136.14,38.94,0.43,0.20
,1.16,181.19,10.35,0.27,0.54,9553.00,6577.64,5773.94,5383.00,1273.35,72354.00,44.00,109.35,139.31,38.27,0.61,0.06
,0.26,181.68,10.07,0.47,0.32,6128.00,5568.00,5562.43,4869.00,453.35,22272.00,18.00,109.43,139.73,38.85,0.76,0.01
,4.12,190.03,0.54,0.23,0.61,10295.00,6572.07,6266.12,4628.00,1475.30,276027.00,154.00,112.80,149.03,34.36,0.41,0.20
,0.22,189.95,1.16,0.25,0.44,7520.00,6106.33,5332.00,5332.00,1001.13,18319.00,14.00,113.11,148.67,34.40,0.73,0.01
,0.28,190.67,0.42,0.25,0.44,8524.00,6372.33,4552.00,4552.00,1638.40,19117.00,14.00,113.12,149.43,35.04,0.72,0.01
,0.59,189.68,1.17,0.70,0.18,10432.00,8307.40,7227.43,6045.00,1605.76,41537.00,22.00,112.70,148.58,34.69,0.79,0.03
,0.12,190.22,1.19,0.03,0.98,6053.00,5488.00,5162.00,5162.00,401.09,16464.00,14.00,113.12,148.70,35.73,0.46,0.00
,0.32,190.43,0.72,0.25,0.44,9529.00,7326.67,6225.00,6225.00,1557.29,21980.00,14.00,113.12,149.07,35.32,0.76,0.01
,0.47,190.59,0.24,0.16,0.40,8884.00,6663.00,6217.75,5092.00,1382.03,26652.00,18.00,112.84,149.56,35.01,0.67,0.02
,0.63,186.54,5.64,0.38,0.41,6744.00,5596.00,4840.93,4697.00,763.83,39172.00,30.00,113.07,144.05,35.50,0.69,0.03
,0.57,186.47,5.68,0.37,0.19,8390.00,6567.80,4925.98,4871.00,1451.71,32839.00,22.00,112.72,144.16,35.84,0.64,0.02
,1.28,187.88,3.80,0.33,0.49,7578.00,6025.81,5817.98,4405.00,909.64,96413.00,58.00,112.99,145.85,35.45,0.69,0.08
,0.19,189.14,2.64,0.25,0.44,5682.00,5272.00,4490.00,4490.00,553.17,15816.00,14.00,113.41,147.15,35.50,0.73,0.00
,0.21,189.21,1.89,0.25,0.44,5829.00,5445.67,4746.00,4746.00,495.50,16337.00,14.00,112.92,147.98,33.99,0.67,0.01
,5.85,189.60,1.11,0.15,0.80,17780.00,7752.45,7470.61,4779.00,2209.72,604691.00,228.00,112.81,148.22,35.40,0.48,0.44
,0.39,189.39,1.46,0.34,0.46,6671.00,6181.60,6157.37,5697.00,308.75,30908.00,20.00,112.27,148.37,35.35,0.69,0.01
,0.16,189.24,2.53,0.25,0.44,6260.00,5442.00,4794.00,4794.00,610.45,16326.00,14.00,113.11,147.28,36.42,0.75,0.00
,0.53,191.13,0.02,0.14,0.64,7908.00,5667.33,5281.65,4563.00,1083.75,34004.00,26.00,113.29,149.75,35.61,0.65,0.02
,0.52,186.86,5.45,0.70,0.18,7433.00,5577.00,4987.59,4978.00,935.36,27885.00,22.00,113.16,144.26,36.08,0.68,0.02
,0.63,187.66,4.47,0.15,0.47,9665.00,6039.86,4755.31,4428.00,1823.43,42279.00,26.00,113.10,145.28,36.26,0.64,0.02
,0.42,189.61,2.03,0.16,0.40,8071.00,6455.50,5935.15,5704.00,943.72,25822.00,18.00,113.19,147.82,35.89,0.69,0.01
,1.55,189.91,1.19,0.77,0.13,10735.00,6523.44,6257.91,4506.00,1530.37,117422.00,68.00,112.90,148.26,36.58,0.55,0.07
,0.31,186.96,5.68,0.39,0.47,8084.00,6313.67,4750.00,4750.00,1368.92,18941.00,14.00,113.29,144.12,36.75,0.82,0.01
,0.36,186.87,5.61,0.28,0.35,6367.00,4997.33,4611.84,4487.00,639.88,29984.00,26.00,112.96,144.18,37.02,0.64,0.01
,0.37,185.99,6.76,0.52,0.34,6857.00,5677.33,5419.41,4801.00,638.13,34064.00,24.00,112.50,143.08,38.26,0.78,0.01
,2.06,123.24,30.12,0.47,0.35,10396.00,6338.75,5485.66,5092.00,1389.70,126775.00,80.00,30.45,113.00,38.62,0.46,0.09
,0.30,123.61,30.96,0.39,0.38,6803.00,5989.75,5654.45,4988.00,714.83,23959.00,18.00,31.11,113.17,38.80,0.79,0.01
,0.53,124.16,31.00,0.71,0.16,11576.00,7449.20,6278.79,5902.00,2087.46,37246.00,22.00,31.20,113.71,38.88,0.79,0.03
,0.40,122.98,31.03,0.35,0.52,6143.00,5243.80,4657.32,4374.00,744.00,26219.00,22.00,31.14,112.67,38.21,0.70,0.01
,0.40,123.21,30.88,0.72,0.12,7280.00,6441.50,6072.30,5842.00,550.92,25766.00,18.00,30.96,112.82,38.65,0.73,0.01
,0.23,123.29,31.17,0.25,0.44,7744.00,5946.33,4812.00,4812.00,1285.60,17839.00,14.00,31.26,112.83,38.61,0.72,0.01
,0.33,122.87,30.72,0.22,0.61,6104.00,5224.50,4895.42,4793.00,520.07,20898.00,18.00,30.87,112.40,38.85,0.79,0.01
,0.26,123.11,30.78,0.27,0.00,6444.00,5465.33,4795.00,4795.00,707.63,16396.00,14.00,30.93,112.39,39.60,0.71,0.01
,0.56,123.44,30.30,0.20,0.63,7877.00,5665.67,5505.13,4427.00,1157.97,33994.00,26.00,30.57,112.85,39.59,0.70,0.02
,1.09,124.35,31.48,0.09,0.84,8911.00,6734.91,6501.81,4628.00,1055.42,74084.00,42.00,31.74,113.79,38.83,0.67,0.06
,0.51,124.66,31.91,0.52,0.27,6314.00,5285.86,5061.29,4895.00,442.54,37001.00,30.00,32.13,113.93,39.06,0.69,0.02
,0.61,124.57,31.32,0.32,0.43,7443.00,6539.17,6653.76,5066.00,822.83,39235.00,26.00,31.55,114.02,39.00,0.70,0.03
,1.23,124.02,31.31,0.18,0.47,9717.00,6280.00,5128.88,4823.00,1582.80,81640.00,52.00,31.61,113.33,39.21,0.51,0.05
,0.73,124.47,31.04,0.73,0.17,9852.00,6399.00,5096.29,4465.00,1640.51,57591.00,34.00,31.29,113.83,39.46,0.76,0.04
,2.74,124.99,34.23,0.27,0.64,10224.00,5187.90,4534.78,3864.00,1511.60,160825.00,122.00,34.53,113.37,39.72,0.46,0.13
,0.18,124.49,32.53,0.25,0.44,4503.00,4051.67,3801.00,3801.00,319.79,12155.00,14.00,32.60,114.07,37.70,0.75,0.00
,1.45,124.79,32.19,0.21,0.34,8612.00,5679.13,5201.88,4589.00,1085.65,90866.00,58.00,32.48,113.66,39.96,0.56,0.07
,0.17,125.03,32.80,0.39,0.47,4655.00,4458.67,4222.00,4222.00,179.06,13376.00,14.00,32.92,113.89,39.69,0.72,0.00
,3.24,124.71,31.46,0.28,0.52,10067.00,6218.84,5878.16,4175.00,1425.54,230097.00,124.00,31.83,113.77,39.96,0.46,0.17
,0.61,124.64,34.58,0.61,0.16,6005.00,4704.13,4669.00,3740.00,839.55,37633.00,32.00,34.76,112.82,39.99,0.63,0.02
,1.68,126.18,35.16,0.30,0.54,8044.00,5071.61,4829.59,3888.00,941.63,116647.00,76.00,35.54,114.22,40.17,0.64,0.11
,0.55,124.60,31.23,0.38,0.38,9426.00,5919.14,4837.39,4511.00,1600.50,41434.00,30.00,31.59,113.55,40.39,0.74,0.02
,0.30,124.93,32.68,0.25,0.44,6492.00,5330.33,4641.00,4641.00,826.18,15991.00,14.00,32.81,113.56,40.43,0.72,0.01
,0.61,125.77,35.43,0.22,0.38,6254.00,5562.00,5349.22,4833.00,534.84,33372.00,26.00,35.66,113.41,41.05,0.68,0.03
,0.38,125.66,35.85,0.39,0.47,8234.00,6311.67,5232.00,5232.00,1362.73,18935.00,14.00,36.04,113.08,41.26,0.78,0.02
,2.10,125.50,34.50,0.22,0.39,10662.00,6433.53,5774.65,4343.00,1755.73,122237.00,74.00,34.92,113.32,41.09,0.53,0.11
,0.49,126.42,35.70,0.34,0.46,8226.00,5557.80,4394.95,4190.00,1447.25,27789.00,20.00,35.87,114.03,41.12,0.67,0.02
,0.31,126.26,35.42,0.08,0.87,5958.00,4660.40,4214.73,4067.00,673.28,23302.00,22.00,35.58,113.72,41.75,0.65,0.01
,0.67,125.87,35.14,0.63,0.24,6897.00,5373.88,4907.59,4114.00,913.52,42991.00,32.00,35.33,113.32,41.88,0.67,0.03
,0.28,126.58,35.90,0.27,0.00,8106.00,5648.00,4176.00,4176.00,1749.36,16944.00,14.00,36.06,113.86,41.93,0.74,0.01
,1.46,125.84,35.89,0.61,0.25,11203.00,5976.69,4762.89,3972.00,2038.60,95627.00,62.00,36.22,112.95,42.03,0.59,0.07
,0.35,126.23,36.14,0.25,0.44,8366.00,5971.00,4661.00,4661.00,1696.01,17913.00,14.00,36.31,113.10,42.70,0.73,0.01
,0.30,140.73,26.04,0.70,0.18,6104.00,5025.80,4327.93,4278.00,810.30,25129.00,22.00,54.70,123.80,38.57,0.72,0.01
,0.29,141.97,24.12,0.25,0.44,11386.00,7041.67,4580.00,4580.00,3080.99,21125.00,14.00,53.67,125.68,38.45,0.73,0.01
,1.36,141.23,25.47,0.51,0.20,7382.00,5928.14,5756.39,4589.00,745.17,82994.00,54.00,54.75,124.21,39.00,0.56,0.06
,1.23,141.76,25.49,0.18,0.47,8329.00,5824.57,5493.88,4607.00,931.40,81544.00,56.00,55.83,124.24,39.26,0.52,0.05
,0.28,141.66,24.89,0.32,0.46,6157.00,5122.25,4600.38,4378.00,697.33,20489.00,18.00,55.01,124.92,37.89,0.76,0.01
,0.38,141.82,24.93,0.16,0.84,5944.00,5594.25,5736.21,4901.00,407.24,22377.00,18.00,55.24,124.85,38.38,0.74,0.01
,0.50,141.87,24.97,0.09,0.00,7788.00,6428.00,5748.48,5216.00,1007.06,25712.00,18.00,54.94,124.85,38.99,0.67,0.02
,0.50,140.76,26.27,0.13,0.60,6892.00,5458.17,5069.05,4474.00,875.11,32749.00,26.00,55.37,123.51,38.63,0.70,0.02
,0.81,141.12,26.07,0.50,0.36,7902.00,5898.78,4847.05,4298.00,1266.57,53089.00,38.00,55.21,123.65,39.70,0.63,0.03
,1.59,141.37,26.18,0.26,0.64,10041.00,6428.19,6172.37,4936.00,1261.55,102851.00,64.00,56.20,123.42,39.93,0.50,0.07
,0.31,141.05,26.78,0.32,0.46,7730.00,5723.00,5237.35,4571.00,1196.52,22892.00,18.00,56.11,123.05,40.09,0.76,0.01
,0.37,141.30,25.75,0.44,0.21,7313.00,5596.00,4742.38,4571.00,1089.75,22384.00,18.00,54.83,123.88,40.15,0.69,0.01
,0.30,141.36,26.16,0.25,0.44,6692.00,5680.67,4581.00,4581.00,864.07,17042.00,14.00,55.28,123.65,40.46,0.73,0.01
,0.63,126.77,36.58,0.19,0.35,8941.00,5223.57,3937.42,3858.00,1716.55,36565.00,30.00,38.98,113.20,41.65,0.53,0.02
,0.20,127.07,36.08,0.25,0.44,5251.00,4658.67,3927.00,3927.00,549.43,13976.00,14.00,38.44,113.73,41.66,0.66,0.00
,0.28,126.50,37.18,0.02,0.99,4747.00,4458.75,4283.33,4200.00,224.54,17835.00,18.00,39.02,112.68,42.23,0.48,0.00
,0.83,126.94,36.44,0.23,0.33,8392.00,5518.86,5169.38,4328.00,1232.03,38632.00,30.00,38.63,113.34,42.14,0.57,0.03
,0.24,126.82,36.90,0.25,0.44,5238.00,4638.00,4302.00,4302.00,425.28,13914.00,14.00,38.92,112.97,42.50,0.67,0.01
,0.19,127.13,36.90,0.00,1.98,4843.00,4541.00,4011.00,4011.00,375.98,13623.00,14.00,39.03,112.98,43.31,0.50,0.00
,0.24,126.80,37.23,0.25,0.50,5332.00,4449.25,4278.61,3755.00,567.88,17797.00,18.00,39.08,112.57,43.36,0.75,0.01
,0.33,126.52,36.27,0.72,0.12,6321.00,5020.75,4617.81,4489.00,753.20,20083.00,18.00,36.95,113.56,41.79,0.67,0.01
,0.93,127.46,35.68,0.07,0.47,9603.00,5424.11,4836.48,3901.00,1639.85,48817.00,38.00,38.03,114.13,42.12,0.59,0.04
,0.83,127.44,35.54,0.18,0.37,7278.00,5316.44,5046.00,4206.00,942.53,47848.00,38.00,37.70,114.22,42.12,0.61,0.03
,0.40,127.16,35.78,0.13,0.47,5893.00,4958.40,4465.92,4449.00,588.42,24792.00,22.00,37.37,114.03,42.06,0.62,0.01
,0.27,126.57,36.45,0.39,0.38,6565.00,4810.00,4039.22,3915.00,1057.90,19240.00,18.00,37.23,113.39,42.16,0.73,0.01
,0.39,127.52,36.03,0.09,0.50,5189.00,4646.17,4523.30,4306.00,282.87,27877.00,26.00,39.15,113.79,42.19,0.59,0.01
,0.51,127.40,36.35,0.22,0.49,7121.00,5042.00,4370.16,4223.00,997.34,35294.00,30.00,39.25,113.45,42.67,0.51,0.01
,0.39,127.41,36.29,0.16,0.40,7055.00,5479.25,5018.28,4685.00,925.75,21917.00,18.00,38.92,113.57,42.67,0.69,0.01
,0.23,127.56,35.99,0.25,0.44,5885.00,5001.00,4393.00,4393.00,639.61,15003.00,14.00,38.73,113.79,42.69,0.68,0.01
,0.82,128.03,35.52,0.66,0.22,8718.00,5765.80,5064.66,4616.00,1391.17,57658.00,36.00,39.23,114.21,42.54,0.69,0.04
,1.01,128.02,35.99,0.23,0.49,7344.00,5438.00,4669.98,4115.00,1051.97,59818.00,40.00,40.53,113.71,42.62,0.62,0.05
,0.69,128.64,35.56,0.45,0.41,7841.00,5803.14,5396.79,4384.00,1177.21,40622.00,30.00,41.07,114.14,42.84,0.75,0.04
,1.88,128.15,35.73,0.40,0.35,9489.00,5842.90,5547.66,4543.00,1212.80,116858.00,72.00,39.34,114.01,43.32,0.51,0.09
,0.32,129.23,35.56,0.60,0.23,7395.00,4849.80,4135.73,4084.00,1279.38,24249.00,22.00,42.13,114.28,43.20,0.66,0.01
